userName,reviews,score,thumbsUpCount,reviewCreatedVersion,at,sentiment,noun,dominant_topic,confidence,dominant_topic_theme
Pengguna Google,kayaknya banyak komen positif sukses,2,0,missing,2018-06-19 09:39:52,Negative,"['kayaknya', 'komen', 'positif', 'sukses']",4,0.9755949873314201,order
Reval Nois,sistem pembayaran,1,0,missing,2018-06-18 20:17:49,Negative,"['sistem', 'pembayaran']",3,0.9523642940684186,pembayaran
Pengguna Google,salah terjebak cowok sehati buka indonesia orang,1,0,missing,2018-06-18 20:14:54,Negative,"['salah', 'terjebak', 'cowok', 'sehati', 'buka', 'indonesia', 'orang']",2,0.6757238103513303,pencarian
RIFKI Q.I,bayar ditempat kasih,2,3,4.8.1,2018-06-18 19:47:02,Negative,"['bayar', 'ditempat', 'kasih']",3,0.48831696022292986,pembayaran
Pengguna Google,memalukan dana berhari bertele komen positif toko dana bertele kasih info tcash wallet transfer selesai rekening bank ribet gara nila setik rusak su sebelanga,1,60,4.8.1,2018-06-18 17:04:39,Negative,"['dana', 'berhari', 'komen', 'positif', 'dana', 'bertele', 'kasih', 'info', 'tcash', 'wallet', 'transfer', 'selesai', 'rekening', 'bank', 'ribet', 'gara', 'setik', 'rusak', 'su', 'sebelanga']",4,0.09194508307906613,order
celebes activity,bintang belanja bintang,1,7,4.8.1,2018-06-18 13:20:47,Negative,"['bintang', 'belanja', 'bintang']",9,0.9677329511761269,error
Farisdika Pratama,jamilah,2,0,missing,2018-06-18 11:28:42,Negative,['jamilah'],1,0.9090909060041397,kredit
Pengguna Google,sampai logo tolong bagaimana aduh capek unduh,2,13,4.8.1,2018-06-17 20:10:47,Negative,"['logo', 'aduh', 'capek', 'unduh']",6,0.39086193445819234,akun
Pandhuya Niking,iklan,1,0,4.7.0,2018-06-17 16:45:05,Negative,['iklan'],8,0.9090909090862843,iklan
faris umar,kupon hilang pertanggung,1,6,4.8.1,2018-06-17 10:41:50,Negative,"['kupon', 'hilang', 'pertanggung']",3,0.02048830471803369,pembayaran
Defitro Heryandi Putra,kasih bintang proses pengiriman minggu kadang barang harga murah pembayaran tolong solusi,2,0,missing,2018-06-17 04:10:50,Negative,"['kasih', 'bintang', 'proses', 'minggu', 'kadang', 'barang', 'harga', 'murah', 'pembayaran', 'solusi']",4,0.21267550275567804,order
Elisabeth Kurnia,mencari slime squishy,1,4,4.8.1,2018-06-15 13:03:21,Negative,"['mencari', 'slime', 'squishy']",2,0.4762020407350359,pencarian
Pengguna Google,sistem pengiriman barang pesan sesuai kasih,2,1,4.8.0,2018-06-15 12:56:48,Negative,"['sistem', 'pengiriman', 'barang', 'sesuai', 'kasih']",0,0.4953448782416339,barang
Pengguna Google,ngecit,1,1,3.1.1,2018-06-15 10:56:20,Negative,['ngecit'],6,0.9090909041758,akun
Pengguna Google,lumayan,1,0,missing,2018-06-15 02:03:02,Negative,['lumayan'],8,0.9090909090580658,iklan
farich amrullah,kacau aplnya,2,0,missing,2018-06-14 10:52:08,Negative,"['kacau', 'aplnya']",7,6.604928771918884e-06,app performance
Andika Trismawan,terpaksa federation of international football association,1,0,missing,2018-06-14 03:13:45,Negative,"['terpaksa', 'federation', 'football', 'association']",3,0.9756084260298893,pembayaran
Angga Yanuar Saputra,busset cari ditemukan cari kaos distro persib harganya shoopy lazada tokopedia harganya harga anyang,1,0,missing,2018-06-14 00:17:49,Negative,"['busset', 'cari', 'ditemukan', 'cari', 'distro', 'persib', 'harganya', 'shoopy', 'tokopedia', 'harganya', 'harga', 'anyang']",9,0.5383595188666441,error
Pengguna Google,muncul iklanya mengganggu,1,0,missing,2018-06-13 23:33:24,Negative,"['muncul', 'iklanya', 'mengganggu']",8,0.9677363247988742,iklan
Pengguna Google,proses pengiriman makan,1,0,missing,2018-06-13 21:17:28,Negative,"['proses', 'pengiriman', 'makan']",4,0.9677118520449046,order
Riduan R1,alfa mart indomaret,1,0,missing,2018-06-13 16:54:53,Negative,"['mart', 'indomaret']",3,2.3880974946623394e-05,pembayaran
Pengguna Google,terlambat,1,0,missing,2018-06-13 13:54:06,Negative,['terlambat'],8,0.9090409129061537,iklan
Andi Pangestu,h,2,0,missing,2018-06-13 04:08:03,Negative,['h'],8,0.9090871820821123,iklan
A Miftahul Fuad,noob aplikasi noob,1,0,missing,2018-06-12 21:26:53,Negative,"['aplikasi', 'noob']",9,0.9523608860326046,error
Pengguna Google,lihat iklan,1,0,missing,2018-06-12 18:40:56,Negative,['iklan'],8,0.9090909090862843,iklan
Gaza,kapok beli ditoko selalu tertipu,1,5,4.8.1,2018-06-12 16:33:02,Negative,"['kapok', 'beli', 'ditoko', 'tertipu']",3,0.9755974637887427,pembayaran
Duhka Junior,karena pesanku juni belum konfirmasi,1,1,4.7.0,2018-06-12 13:05:46,Negative,"['pesanku', 'juni', 'konfirmasi']",4,0.9677371738560359,order
Gerson Yeremia,sign bagaimana,1,3,4.8.1,2018-06-12 11:23:15,Negative,['sign'],6,0.9090909088720199,akun
Bang Jago,beli spaker blutooth datang komplainya kemana opsinya chat penjual toko online,1,0,missing,2018-06-11 17:15:04,Negative,"['spaker', 'chat', 'toko', 'online']",4,0.9755960321006842,order
Pengguna Google,lumayan,1,0,missing,2018-06-11 11:15:44,Negative,['lumayan'],8,0.9090909090580658,iklan
FUJI Craft,gratis ongkos kirim mahal jualan seblak tulang jorok tekai,1,1,4.8.0,2018-06-11 10:41:39,Negative,"['gratis', 'jualan', 'seblak', 'tulang', 'jorok', 'tekai']",5,0.828388034288967,ongkir
Pengguna Google,masuk banget,2,9,4.8.1,2018-06-11 09:52:25,Negative,['masuk'],6,0.9090795712409366,akun
Muhammad ari Budi utomo,sesuai realita,1,0,missing,2018-06-11 06:11:05,Negative,"['sesuai', 'realita']",8,0.1288696680720613,iklan
Jorgi Ganteng,scam,1,3,4.8.1,2018-06-11 02:23:45,Negative,['scam'],0,0.9090767696838279,barang
Pengguna Google,doload gara cuma superter nob,1,0,missing,2018-06-10 19:59:52,Negative,"['doload', 'gara', 'superter', 'nob']",0,0.975607248834582,barang
Naufal Gaming,bang tolong nomor telepon genggam whatsapp,1,5,missing,2018-06-10 19:59:30,Negative,"['bang', 'nomor', 'telepon', 'genggam', 'whatsapp']",4,0.7320193446389335,order
Zeph,offline,1,0,missing,2018-06-10 05:43:43,Negative,['offline'],0,0.909080270228778,barang
Nursamsi Surabaya,barang dikirim sesuai pasan pesan maximo mini kirim mini mati pesan sepatu yutaka harga terima blibil terima penerimanya enggak kenal anggap selesai,2,1,4.8.0,2018-06-09 21:35:16,Negative,"['barang', 'sesuai', 'maximo', 'mini', 'kirim', 'mini', 'mati', 'sepatu', 'yutaka', 'harga', 'terima', 'blibil', 'terima', 'penerimanya', 'anggap', 'selesai']",9,0.5667373853484116,error
Muhamad Riyanto,kapok belanja pakai aplikasi enggak jelas sudah salaj alamat,1,0,4.8.0,2018-06-09 21:21:41,Negative,"['kapok', 'belanja', 'pakai', 'aplikasi', 'salaj', 'alamat']",3,0.7730665098406102,pembayaran
dasilva gamers,bego curang,1,0,missing,2018-06-09 14:51:45,Negative,"['bego', 'curang']",7,0.9523563407935225,app performance
Farchân Alíef Syühada,sampah,1,0,missing,2018-06-09 13:20:23,Negative,['sampah'],8,0.9090862474470548,iklan
Hendri Johan,mahal,2,0,4.8.0,2018-06-09 04:37:10,Negative,['mahal'],5,0.9090867981936158,ongkir
Start Craft,enggak,2,0,missing,2018-06-08 21:03:28,Negative,[],0,0.0,barang
Wendy Victoria,barang sudah estimasi pengiriman daerah jabodetabek cancel ribet,2,1,missing,2018-06-08 19:25:51,Negative,"['barang', 'estimasi', 'pengiriman', 'daerah', 'jabodetabek', 'cancel', 'ribet']",4,0.23450922143071815,order
Muhammad Diansyah,aplikasi mencari,1,0,missing,2018-06-08 17:38:57,Negative,"['aplikasi', 'mencari']",2,0.10067480945648255,pencarian
Raditya Riyadi,unduh tertunda,1,0,4.8.0,2018-06-08 15:46:01,Negative,['tertunda'],8,0.9090583404618596,iklan
Pengguna Google,tulis dipencarian gula pasir muncul su belove enggak menyambung diperbaiki pencarian full bintang kalau pencarian terima kasih,2,0,4.7.0,2018-06-08 14:40:36,Negative,"['tulis', 'gula', 'pasir', 'muncul', 'su', 'menyambung', 'diperbaiki', 'bintang', 'terima', 'kasih']",9,0.7965047699200198,error
Pengguna Google,cari baju duyung baju renang ekor duyung,2,0,missing,2018-06-08 13:07:11,Negative,"['cari', 'baju', 'duyung', 'baju', 'renang', 'ekor', 'duyung']",8,0.9859144231336474,iklan
Pengguna Google,membantu mudah,2,0,4.8.0,2018-06-08 12:20:51,Negative,"['membantu', 'mudah']",2,0.13394682945638348,pencarian
Pengguna Google,gimanah pesenan baju minggu nyampai masuk penilaian bagaimana penilaian barang sampai,1,0,4.7.0,2018-06-08 10:32:50,Negative,"['gimanah', 'pesenan', 'baju', 'minggu', 'masuk', 'penilaian', 'barang']",4,0.1893291715151537,order
Pengguna Google,kredit,2,0,missing,2018-06-08 01:52:15,Negative,['kredit'],1,0.909090909086303,kredit
Plenca Lukman,byar cilan tanpa kartu kredit tolong,2,2,4.8.0,2018-06-07 23:18:38,Negative,"['byar', 'cilan', 'kredit', 'tolong']",1,0.5339517661694306,kredit
Rhanty Queen,langsung bayar katanya bayar bagaimana,2,0,missing,2018-06-07 19:34:30,Negative,"['bayar', 'bayar']",3,0.9523785934480193,pembayaran
Pengguna Google,benci,1,0,4.0.2,2018-06-07 18:03:11,Negative,['benci'],2,0.9090870900996405,pencarian
Muhamad Gibran Raffasya,unduh produk standar,2,0,missing,2018-06-07 13:23:32,Negative,"['produk', 'standar']",0,0.9523685377187547,barang
Tcrash channel,senang pesan minggu,1,1,4.7.0,2018-06-07 07:14:42,Negative,"['senang', 'pesan', 'minggu']",0,0.967722156805931,barang
Alif Hikma,benci kataya bayar,1,0,missing,2018-06-07 07:14:15,Negative,"['benci', 'kataya', 'bayar']",3,0.47454944508414304,pembayaran
Pengguna Google,payah cari tiket pesawat loading dicoba rubah tanggal,2,25,4.8.0,2018-06-07 04:36:15,Negative,"['payah', 'cari', 'tiket', 'pesawat', 'loading', 'rubah', 'tanggal']",6,0.03450636670088003,akun
Ronaldo Al-Viano,banget dikirim indonesia pembelian alamt kontak tercantum pengiram seluruhh indonesia,2,0,4.6.5,2018-06-06 21:52:51,Negative,"['indonesia', 'alamt', 'kontak', 'tercantum', 'pengiram', 'seluruhh', 'indonesia']",2,0.22438406393394583,pencarian
prabu karjo,koyok gembel matio seng duwe seng,1,0,missing,2018-06-06 21:21:29,Negative,"['koyok', 'gembel', 'matio', 'seng', 'duwe', 'seng']",6,0.9835998574810313,akun
Rizki Ar Rafael,banget pesan kirim bayar,2,0,4.8.0,2018-06-06 17:48:16,Negative,"['kirim', 'bayar']",5,0.13990420370090462,ongkir
Pengguna Google,mangkanya beli barang lebih baik beli toko pediatric oke goblok,1,0,missing,2018-06-06 14:03:59,Negative,"['mangkanya', 'beli', 'barang', 'toko', 'goblok']",4,0.7316921420611928,order
Srie Wahyuni720,bayar indomart atuh mending indomart,1,1,4.8.0,2018-06-06 14:02:23,Negative,"['indomart', 'atuh', 'mending', 'indomart']",6,0.5415773355292953,akun
Pengguna Google,barang,1,1,4.8.0,2018-06-06 13:56:23,Negative,['barang'],0,0.9090666008651925,barang
Alya Nur Nabila,barangnya mahal,1,0,4.7.0,2018-06-06 12:20:53,Negative,"['barangnya', 'mahal']",5,0.9523629791582009,ongkir
MUH REZKY ALFARIZY,pesan dibatalkan urus refundnya ribet bagaimana,1,6,4.8.0,2018-06-06 11:06:27,Negative,"['refundnya', 'ribet']",3,0.9523767850457995,pembayaran
Marshal Adiyasa,minum kopi,1,0,4.8.0,2018-06-06 11:04:33,Negative,"['minum', 'kopi']",4,0.9523760065342476,order
Yadii Herlammbang,belinya bagaimana,1,0,missing,2018-06-06 06:22:05,Negative,['belinya'],7,0.9090521607047352,app performance
Mia Setianingsih,mengesalkan enak baca cerita muncul layar menyampah doang ngiklan keleus,1,0,missing,2018-06-05 20:25:02,Negative,"['enak', 'baca', 'cerita', 'muncul', 'layar', 'menyampah', 'doang', 'ngiklan']",8,0.4548953616381437,iklan
Pengguna Google,itek,1,0,4.8.0,2018-06-05 16:54:56,Negative,['itek'],8,0.90909090542823,iklan
Pengguna Google,bayar ditempat bayaran lebih dahulu bagaimana tertipu bayar lebih dahulu,1,37,4.8.0,2018-06-05 16:46:24,Negative,"['bayar', 'ditempat', 'bayaran', 'tertipu', 'bayar']",3,0.7039764358660027,pembayaran
imam baweh,pesan datangnya pesan sampai sekarang sampai konfirmasi customer suruh menunggu engirimam paling brang nyampai,1,0,4.7.0,2018-06-05 09:46:29,Negative,"['datangnya', 'pesan', 'customer', 'suruh', 'menunggu', 'engirimam', 'brang', 'nyampai']",0,0.987649973834053,barang
Rahelni Girda Arista Rajagukguk,tahapa,1,0,4.8.0,2018-06-05 03:53:22,Negative,['tahapa'],1,0.9090909060041397,kredit
Mohammad Rivan,komentar,1,0,missing,2018-06-05 03:30:57,Negative,['komentar'],4,0.9090864242333254,order
Gts Indra,pikir game waktu lah bocah salah,1,0,missing,2018-06-04 23:50:56,Negative,"['game', 'bocah', 'salah']",8,0.4762061181603368,iklan
Muhammad Ichsan Al Fahtur,barang tersedia lengkap sulit mencari barang beli,1,20,4.8.0,2018-06-04 22:31:16,Negative,"['barang', 'tersedia', 'lengkap', 'sulit', 'mencari', 'barang', 'beli']",0,0.7358660647437854,barang
tora dame,unduh daftar pakai force closed uninstall unduh restart force closed terus,1,0,missing,2018-06-04 19:47:20,Negative,"['daftar', 'pakai', 'force', 'closed', 'restart', 'force', 'closed']",7,0.19568771882279518,app performance
Muhammad Hafidz,sudah persen instal banget,1,0,missing,2018-06-04 19:20:21,Negative,"['persen', 'instal']",3,2.0711698188845082e-05,pembayaran
Tyo Gunawan,barang penipuan,1,1,4.6.0,2018-06-04 19:06:57,Negative,"['barang', 'penipuan']",0,0.08554240875077009,barang
Fatimah Dian Az Zahra,discount party,1,0,missing,2018-06-04 15:38:12,Negative,"['discount', 'party']",5,0.9523444440310997,ongkir
Pengguna Google,beli enggak ada bayar indomart alfamart padahal di situ gambar bayar indomart,2,0,missing,2018-06-04 14:01:58,Negative,"['alfamart', 'situ', 'gambar', 'bayar', 'indomart']",1,0.2694819564586209,kredit
om handa,sumpah,2,0,4.7.0,2018-06-04 13:28:27,Negative,['sumpah'],8,0.9090634501552636,iklan
Pengguna Google,enggak masuk,1,5,4.8.0,2018-06-04 11:24:02,Negative,['masuk'],6,0.9090795712409366,akun
Emmie Rukmiati,buka,2,6,4.8.0,2018-06-04 09:36:03,Negative,['buka'],9,0.9090908898246054,error
Pengguna Google,aplikasi bodoh,1,0,missing,2018-06-04 03:42:42,Negative,"['aplikasi', 'bodoh']",8,0.9523762025922953,iklan
Nur Intan Rahmaning Putri,iklannya nybelin menyusahkan,1,0,missing,2018-06-04 01:09:29,Negative,"['nybelin', 'menyusahkan']",2,8.00483675128797e-05,pencarian
wijaya furniture,kode promo home kredit payah,1,0,missing,2018-06-03 22:56:30,Negative,"['kode', 'promo', 'home', 'kredit', 'payah']",3,0.2787476831574286,pembayaran
1 - Andi Fauziah Nurazisah,gara iklan sialan kalah helix jump,1,0,missing,2018-06-03 21:03:32,Negative,"['gara', 'iklan', 'sialan', 'kalah', 'helix', 'jump']",7,0.17337982954388692,app performance
Nightcore - Suyz,asem,1,0,missing,2018-06-03 19:16:10,Negative,['asem'],7,0.909073358879438,app performance
Lindafatma Sary,benci aplikasi selalu ngegang mainan sepongsor terus,1,0,missing,2018-06-03 19:04:51,Negative,"['benci', 'aplikasi', 'ngegang', 'mainan', 'sepongsor']",2,0.803735122328545,pencarian
Evelyn Suherni,mencoba credit home credit sistem bermasalah,1,0,4.7.0,2018-06-03 19:04:44,Negative,"['mencoba', 'credit', 'home', 'credit', 'sistem', 'bermasalah']",1,0.6443108276476811,kredit
Pengguna Google,palsu,1,0,missing,2018-06-03 00:52:28,Negative,['palsu'],4,0.9090691077094221,order
Farah Comel,iklan menggangu google play store,1,0,missing,2018-06-02 22:33:50,Negative,"['iklan', 'menggangu', 'google', 'play', 'store']",8,0.36182586415785245,iklan
Herrera1 177,belanja,2,0,missing,2018-06-02 20:16:31,Negative,['belanja'],3,0.9090381693247619,pembayaran
Natan Sagala,anjing iklan,1,0,missing,2018-06-02 18:18:30,Negative,"['anjing', 'iklan']",8,0.9523809523780254,iklan
Elgi Ani,nghubungin solusi tunggu lah belanja terakhir disini,1,33,4.8.0,2018-06-02 16:53:27,Negative,"['nghubungin', 'solusi', 'tunggu', 'belanja']",0,0.9756047747514597,barang
Pengguna Google,susah mencari bayar,2,0,missing,2018-06-02 14:05:40,Negative,"['susah', 'mencari', 'bayar']",3,0.2819617745598419,pembayaran
ZURAIDA PANYALAI,prosesnya,2,0,missing,2018-06-02 12:37:08,Negative,['prosesnya'],4,0.9090617453971984,order
Maulana ilham,bandingkan online mahal tokped lebig murah tolong lapaknya kadih harga bersaing dong,1,0,4.7.0,2018-06-02 11:06:20,Negative,"['online', 'mahal', 'tokped', 'murah', 'lapaknya', 'kadih', 'harga', 'bersaing']",5,0.22209237760020892,ongkir
Pengguna Google,papua barat enggak codnya semua olshop codnya,1,1,missing,2018-06-02 10:50:59,Negative,"['papua', 'barat', 'codnya', 'olshop', 'codnya']",2,0.34600058193661376,pencarian
Kombur-kan Andi,bagaimana pesan tiket kereta stasiun tujuan dipilih contoh medan tujuan membang muda pilih medan kasih bintang tidan bintang wajar kalah saing ecommerce,1,0,4.7.0,2018-06-02 10:34:17,Negative,"['tiket', 'kereta', 'stasiun', 'dipilih', 'contoh', 'medan', 'tujuan', 'membang', 'muda', 'pilih', 'medan', 'kasih', 'bintang', 'tidan', 'bintang', 'wajar', 'kalah', 'saing', 'ecommerce']",8,0.6335440202059615,iklan
Anggun Subekti,jualan seprpat motor memang kategori otomotif jualan sepedah motor,1,0,4.7.0,2018-06-02 09:42:43,Negative,"['jualan', 'seprpat', 'motor', 'jualan', 'sepedah', 'motor']",2,0.4212339230942004,pencarian
Steven Al Zahran,aplikasi menginstal pernah nginstal aplikasi minta penjelasan manajemen instal otomatis kuota gratis,1,0,missing,2018-06-02 06:34:42,Negative,"['aplikasi', 'manajemen', 'otomatis', 'kuota', 'gratis']",4,0.2304907463581696,order
Pengguna Google,pengin takut bayar rumah doang bayar rumah,1,0,missing,2018-06-02 04:55:10,Negative,"['pengin', 'takut', 'bayar', 'rumah', 'doang', 'bayar', 'rumah']",2,0.5302274448071869,pencarian
Yui Joe,promo cashback jarang bagus,2,0,missing,2018-06-02 04:36:33,Negative,"['promo', 'cashback', 'jarang']",3,0.47875855094231046,pembayaran
Yanty Toon,beli tiket pesawat merescedlu traveloka pesan tiket merescedlu mudah,1,0,4.6.0,2018-06-02 02:10:34,Negative,"['beli', 'tiket', 'pesawat', 'merescedlu', 'traveloka', 'pesan', 'tiket', 'merescedlu', 'mudah']",4,0.20320521448449783,order
Dvr4g Quarellsome,mantap tungguin sampai kegedean,1,0,missing,2018-06-02 01:16:00,Negative,"['mantap', 'tungguin', 'kegedean']",0,0.4761836836825881,barang
Pengguna Google,pakai,1,3,4.8.0,2018-06-02 00:04:39,Negative,['pakai'],3,0.9090631174699603,pembayaran
Sendi Anakoda,unggah foto,1,26,4.8.0,2018-06-01 21:32:59,Negative,['foto'],1,0.9090630942223931,kredit
Pengguna Google,harganya mahal tolong harganya turunin lebaran,2,59,4.8.0,2018-06-01 20:55:09,Negative,"['harganya', 'mahal', 'harganya', 'turunin', 'lebaran']",5,0.6187440729189589,ongkir
Agus Agus,aplikasi buka coy,1,0,4.7.0,2018-06-01 17:19:58,Negative,"['aplikasi', 'buka', 'coy']",9,0.4660415687250051,error
Marco Thok,mahal,1,0,4.7.0,2018-06-01 16:33:00,Negative,['mahal'],5,0.9090867981936158,ongkir
MUHAMMAD HARIS,aplikasi dibuka sih belanja,1,48,4.8.0,2018-06-01 16:33:00,Negative,"['aplikasi', 'dibuka', 'belanja']",6,0.9677190346629178,akun
Ciud TV,jancuk,1,0,missing,2018-06-01 12:55:45,Negative,['jancuk'],4,0.9090631244110523,order
Pengguna Google,mencoba bintangnya,2,0,missing,2018-06-01 12:32:02,Negative,"['mencoba', 'bintangnya']",9,0.9523599216285006,error
Ananda Surya Pratama,daftar belanja online di situ proses pembayaran ditempat pesan transfer uang muka bayar,2,0,4.7.0,2018-06-01 07:41:57,Negative,"['daftar', 'belanja', 'online', 'situ', 'proses', 'ditempat', 'pesan', 'transfer', 'muka', 'bayar']",3,0.6511020082623027,pembayaran
Jose Andriano,online shop pilihannya sedikit lengkap,2,0,4.7.0,2018-06-01 05:44:20,Negative,"['online', 'shop', 'pilihannya', 'lengkap']",0,0.9756072831308138,barang
Eldza Odhien,ganti aktif alias mati verifikasi nomor layan chatnya dibalas bagaimana,2,0,4.7.0,2018-06-01 01:03:45,Negative,"['ganti', 'aktif', 'alias', 'chatnya', 'dibalas']",4,0.9803861874560668,order
Sugeng Moh,susah,1,0,missing,2018-05-31 23:30:53,Negative,['susah'],6,0.9090664959824142,akun
Aditia Putra Ramadhan,adit,1,0,missing,2018-05-31 20:53:48,Negative,['adit'],4,0.9090908998464216,order
faulus sinatria sinatria,harganya kok mahal penggunaan pembelian brang impor,1,0,4.7.0,2018-05-31 16:49:27,Negative,"['harganya', 'mahal', 'penggunaan', 'brang', 'impor']",5,0.0869258568700016,ongkir
Pengguna Google,masuk,1,1,4.7.0,2018-05-31 14:44:08,Negative,['masuk'],6,0.9090795712409366,akun
Pengguna Google,micim,2,1,4.7.0,2018-05-31 13:14:15,Negative,['micim'],2,0.9090909058513913,pencarian
Pengguna Google,balik barang bayar,2,1,missing,2018-05-31 10:19:23,Negative,"['barang', 'bayar']",3,0.050184675377365255,pembayaran
ajenk zimbaka,gratis ongkos kirim gratis ongkirnya abal,1,0,missing,2018-05-31 04:50:44,Negative,"['gratis', 'gratis']",5,0.9523809523791875,ongkir
Pengguna Google,coba cispa,2,0,missing,2018-05-31 02:14:04,Negative,['cispa'],8,0.90909090542823,iklan
